time phi1_2 psi1_2 phi2_3 psi2_3 phi2_4 psi2_4
281090.0 -1.400779 2.380406 1.193902 3.036836 -1.418935 2.473732
281100.0 -1.136073 1.912076 1.111838 -2.983016 -1.154125 2.416254
281110.0 -0.866531 2.3883 1.018737 3.089914 -1.353978 2.268345
281120.0 -1.406724 2.131719 1.187798 -3.133765 -1.087465 2.504587
281130.0 -0.893433 1.917313 1.156089 3.09466 -1.260393 2.194808
281140.0 -0.935697 2.302958 0.983691 -2.988563 -1.176892 2.373734
281150.0 -1.13951 2.147033 1.025307 3.056225 -0.968247 2.378785
281160.0 -1.337553 2.097515 0.788608 -3.094098 -1.190629 2.525525
281170.0 -1.241202 1.757785 0.963166 -2.897476 -1.067142 2.622763
281180.0 -0.958447 -0.647924 0.975722 3.017958 -1.382897 2.441999
281190.0 -1.178821 -0.892176 1.131145 3.042191 -1.204182 2.372832
281200.0 -1.36808 2.141607 0.809447 -2.899904 -1.237095 2.398159
281210.0 -1.364618 2.21857 0.786427 -2.92419 -0.813442 2.156939
281220.0 -0.987973 -0.528698 1.125629 3.016479 -1.335944 2.496305
281230.0 -0.872702 -0.58061 0.835944 -3.128363 -1.076844 2.250464
281240.0 -1.108763 2.175089 1.053806 2.964537 -1.289885 2.181493
281250.0 -1.041214 2.234352 0.780751 -2.999056 -1.186528 2.367885
281260.0 -1.251619 1.921664 0.979096 -2.944508 -1.008267 2.550306
281270.0 -1.349643 1.966113 0.939431 3.029183 -1.052469 2.59564
281280.0 -0.849429 -0.949998 1.076631 2.70755 -1.242434 2.340299
281290.0 -1.005505 2.548619 1.054966 2.992013 -1.312173 2.443802
281300.0 -1.289559 -1.01332 1.103587 3.126833 -0.922059 2.448141
281310.0 -1.376052 2.537747 0.855447 2.830995 -1.031804 2.36257
281320.0 -0.975067 1.983916 0.898788 -2.779999 -1.02978 2.512654
281330.0 -1.022425 2.118047 1.171813 -3.12408 -1.234859 2.541499
281340.0 -1.017653 2.082399 0.982715 3.091179 -1.35778 2.473741
281350.0 -1.087389 1.980785 1.09007 3.09255 -1.175104 2.564986
281360.0 -1.387894 2.52629 1.165766 -2.987999 -1.072997 2.551505
281370.0 -1.209485 1.720859 0.79564 -3.061248 -1.328551 2.459301
281380.0 -1.000173 2.013682 0.841433 2.769518 -1.254789 2.522378
281390.0 -1.10241 1.908228 0.971736 -3.098012 -1.489755 2.502266
281400.0 -1.175135 2.118809 0.718483 3.096804 -1.230106 2.35398
281410.0 -1.355255 2.360495 1.097068 3.07358 -1.21776 2.563927
281420.0 -1.432767 2.356815 1.053864 3.078966 -1.2477 2.473393
281430.0 -1.32248 -1.359698 0.957086 -3.019259 -1.067904 2.459784
281440.0 -0.923472 1.952367 0.956624 -3.065907 -1.30873 2.393323
281450.0 -1.730989 -1.236933 1.049127 2.998284 -1.299699 2.567192
281460.0 -1.144675 2.236277 0.823338 -3.105626 -1.321653 2.371175
281470.0 -0.714858 2.137169 1.2318 3.065951 -1.201372 2.344907
281480.0 -1.191013 2.493297 1.068085 -3.026277 -1.133554 2.283738
281490.0 -1.375212 1.989374 0.939201 -2.915238 -1.185773 2.370663
281500.0 -1.263088 1.864098 0.866789 -3.135145 -1.36818 2.516166
281510.0 -1.015281 1.9011 1.060269 2.93326 -1.270911 2.312634
281520.0 -1.200103 2.118205 1.042128 -2.87978 -1.042377 2.368994
281530.0 -1.135121 2.338408 0.849256 -2.803278 -1.101426 2.452516
281540.0 -1.358687 1.709479 0.9526 2.824065 -1.282167 2.419578
281550.0 -1.294453 2.050062 1.030122 -3.115423 -1.275819 2.463572
281560.0 -0.912731 1.843102 1.122355 3.097758 -1.06468 2.335375
281570.0 -1.436614 2.502473 1.44682 -2.859204 -0.929602 2.206219
281580.0 -1.395327 2.184876 1.270694 -3.052835 -1.257657 2.620552
281590.0 -1.214079 -0.499967 0.892786 3.055601 -1.398382 2.423218
281600.0 -0.86337 2.040693 0.780512 3.111287 -1.155014 2.696027
281610.0 -1.260705 -1.238962 0.833953 -2.970987 -1.28916 2.508584
281620.0 -1.285413 2.056494 0.756165 -3.006748 -1.138697 2.382253
281630.0 -1.065896 2.353104 0.94673 2.832249 -1.096278 2.426623
281640.0 -1.334123 2.030678 1.068431 -2.908959 -1.210572 2.463704
281650.0 -0.814278 1.959442 1.088852 2.931789 -1.175277 2.521153
281660.0 -1.199682 1.885255 1.047746 -3.048609 -1.32834 2.467222
281670.0 -1.196061 1.943058 0.814101 -2.761706 -1.163186 2.532787
281680.0 -1.351409 2.286431 0.851519 -3.018369 -1.093284 2.326903
281690.0 -1.300989 -0.76453 0.802215 -3.01951 -1.199599 2.457351
281700.0 -0.986859 -0.382894 1.069913 -2.771359 -0.806882 2.708665
281710.0 -1.145012 2.009102 0.935133 -3.108318 -1.388407 2.437103
281720.0 -0.980024 -0.45581 1.058346 -3.016846 -1.12838 2.560569
281730.0 -1.363444 2.315594 0.809955 -2.781457 -1.062337 2.355257
281740.0 -1.351038 2.096898 1.006138 -2.945993 -1.108308 2.37254
281750.0 -0.885446 1.997258 1.163897 -3.027614 -1.066185 2.472626
281760.0 -1.001852 -1.065615 0.978126 2.817784 -1.432868 2.307977
281770.0 -0.888376 1.894291 0.877008 -2.789813 -0.918725 2.859144
281780.0 -1.313063 2.096681 1.03917 2.988234 -1.277221 2.510281
281790.0 -1.525213 2.195618 1.278572 -3.058831 -1.006982 2.555345
281800.0 -0.949584 1.871818 0.864303 -3.034365 -1.17294 2.464743
281810.0 -0.855405 2.061933 0.970437 -3.048236 -1.160462 2.68419
281820.0 -1.572459 2.019766 0.840757 -2.839147 -1.115362 2.544966
281830.0 -1.340015 2.077366 0.919908 3.123272 -1.250208 2.462643
281840.0 -1.24953 2.195761 1.030775 -2.942844 -0.899215 2.45991
281850.0 -0.848735 1.915829 1.165458 2.996913 -1.355492 2.535415
281860.0 -1.013171 -0.454313 0.851444 -2.849224 -1.115276 2.356569
281870.0 -0.798021 2.311067 0.978479 3.004011 -1.142447 2.282954
281880.0 -1.118471 2.356829 0.715413 -3.058529 -1.243795 2.269787
281890.0 -1.024772 1.950125 1.265339 -3.085804 -0.997582 2.56513
281900.0 -1.172541 2.217549 0.891362 -2.976901 -0.963672 2.706405
281910.0 -1.354522 -1.090698 1.077825 2.936841 -1.276755 2.297053
281920.0 -1.359351 -0.90714 0.777139 -2.737394 -0.939636 2.663041
281930.0 -1.442664 -0.858231 0.741126 -2.989468 -1.226522 2.494379
281940.0 -1.238035 2.490134 1.350698 3.064605 -1.330413 2.606963
281950.0 -1.150838 1.820895 0.921432 -2.963558 -1.113659 2.681857
281960.0 -0.889015 -0.731886 0.809486 3.105351 -1.115263 2.361614
281970.0 -1.236188 2.438804 0.871761 -3.101976 -1.283122 2.318511
281980.0 -1.378062 1.755453 1.07583 -3.077407 -1.04185 2.334095
281990.0 -1.469817 1.801845 0.877509 3.11962 -1.241992 2.647192
282000.0 -1.006435 -0.560821 0.983341 2.886052 -1.132889 2.332116
282010.0 -1.219972 2.124728 0.696431 -3.066354 -0.71853 2.791888
282020.0 -1.148998 2.027446 1.117221 2.729422 -1.384278 2.481028
282030.0 -1.299703 2.021181 1.167668 -2.940165 -1.310603 2.509787
282040.0 -1.340185 1.9839 0.74301 -3.112614 -1.303461 2.43777
282050.0 -1.062522 2.228213 0.82532 -3.029246 -1.222254 2.350549
282060.0 -0.94736 -0.598576 0.907758 -3.059887 -1.179813 2.472585
282070.0 -0.88797 -0.513702 1.098774 3.055613 -1.228188 2.290808
282080.0 -1.25885 2.266539 0.880504 3.04862 -1.470197 2.438338
282090.0 -1.241113 1.89167 0.968699 -3.071345 -1.215911 2.46221
282100.0 -1.119461 2.176136 0.728716 -3.06151 -1.300035 2.480249
282110.0 -0.94574 2.208055 0.84201 3.132521 -1.201328 2.364347
282120.0 -1.065704 2.048771 0.945433 -3.027413 -1.176256 2.453263
282130.0 -1.20669 2.183557 0.917401 -2.976386 -0.983799 2.357487
282140.0 -1.138706 2.271681 1.159802 3.037172 -1.07276 2.7516
282150.0 -0.881478 2.139438 0.543791 -2.769954 -1.12785 2.392115
282160.0 -1.019389 2.232068 1.081084 -3.135335 -1.408584 2.310127
282170.0 -1.020909 1.945831 0.922241 -2.889785 -1.081513 2.274231
282180.0 -1.156718 2.109319 1.00252 -2.984997 -1.254792 2.301954
282190.0 -1.254548 1.915005 0.855661 3.009176 -1.255816 2.447069
282200.0 -1.422769 -0.642435 0.97948 3.007999 -1.081863 2.493593
282210.0 -1.155863 2.075307 0.656893 -2.946929 -0.932887 2.352805
282220.0 -0.893347 2.175095 0.926054 2.882732 -1.479919 2.580049
282230.0 -1.136956 2.2739 0.899906 -3.028709 -1.247323 2.629954
282240.0 -1.500309 1.977039 0.841337 3.114127 -1.094723 2.376015
282250.0 -1.305449 -0.520369 0.86015 -3.01004 -1.094643 2.496617
282260.0 -1.22679 2.4653 0.663547 -2.971736 -1.19602 2.332904
282270.0 -1.418281 2.216195 0.763733 3.044769 -1.16751 2.592326
282280.0 -0.953312 1.997427 0.836994 3.123946 -1.240909 2.430715
282290.0 -1.071006 2.197538 0.929954 -3.005744 -1.201082 2.509929
282300.0 -1.223134 2.274759 1.150131 -3.083877 -1.077054 2.432634
282310.0 -1.035872 2.299575 1.150852 -3.008421 -1.266007 2.416932
282320.0 -1.134601 2.336624 1.103493 2.978712 -1.031258 2.163186
282330.0 -1.252686 2.236758 0.995934 3.104651 -1.258316 2.529487
282340.0 -1.306698 2.397649 0.958663 -3.067787 -1.190676 2.346356
282350.0 -1.033375 2.319731 0.893538 3.082178 -1.211831 2.243251
282360.0 -1.099457 2.073351 0.962973 -3.085726 -1.184147 2.385104
282370.0 -1.339796 2.13566 0.960966 3.069442 -1.242017 2.638622
282380.0 -1.313253 -0.621025 0.942122 -2.985767 -1.348806 2.474913
282390.0 -0.869086 1.674261 0.698489 -2.767047 -1.169154 2.172464
282400.0 -1.350595 2.178265 0.872231 -3.121382 -1.120671 2.738017
282410.0 -1.494704 -0.727381 1.017781 -3.081435 -1.238111 2.50152
282420.0 -0.886638 1.926963 1.093714 -2.997853 -0.860356 2.311973
282430.0 -1.04881 2.037048 0.989207 -3.115178 -1.172621 2.487422
282440.0 -1.170988 2.181156 1.010789 -3.026251 -1.329784 2.27468
282450.0 -1.238647 2.359753 1.052831 -3.106163 -1.442073 2.475115
282460.0 -0.593629 2.095679 1.114282 -2.820356 -1.009191 2.277594
282470.0 -1.113522 2.071946 0.948574 -3.046955 -1.267146 2.431024
282480.0 -1.02843 2.279145 1.031913 3.036682 -1.239362 2.404335
282490.0 -1.230296 2.037393 0.784743 -2.877028 -1.215642 2.383756
282500.0 -1.056355 1.739394 0.913324 -3.055621 -1.109618 2.418111
282510.0 -1.49332 2.365123 0.937035 -3.119624 -1.170234 2.288595
282520.0 -1.172877 2.121256 0.897412 -2.86242 -0.985831 2.279896
282530.0 -1.089334 2.181532 1.056464 2.956443 -1.200879 2.451279
282540.0 -1.036377 1.973773 0.930386 -2.953436 -1.17187 2.445915
282550.0 -1.100721 1.835435 1.025756 3.060022 -1.065848 2.332207
282560.0 -1.189384 2.132734 0.969082 -2.990867 -1.043075 2.411519
282570.0 -1.294925 2.304392 1.266224 -3.087195 -1.263066 2.388595
282580.0 -1.658727 1.950384 0.828689 -3.109578 -1.186298 2.508966
282590.0 -1.350718 2.065005 0.744656 -2.881498 -1.149165 2.533057
282600.0 -1.164431 1.958413 0.874145 -2.871689 -1.173808 2.374695
282610.0 -1.130926 2.123158 0.923965 3.127808 -1.261955 2.546318
282620.0 -1.124841 2.244759 0.931091 -2.977531 -1.007141 2.562194
282630.0 -0.954881 2.191983 0.738126 3.129457 -1.341789 2.632437
282640.0 -1.138857 2.427809 1.004463 -3.086011 -1.303971 2.322474
282650.0 -1.135968 2.263728 0.650744 -2.734006 -0.962034 2.251698
282660.0 -0.725835 -0.940086 0.975934 -2.997613 -1.267748 2.320481
282670.0 -1.210509 2.103975 0.816484 -2.995493 -1.30247 2.541966
282680.0 -1.280609 1.874334 1.244403 3.12893 -1.218885 2.601625
282690.0 -0.998059 2.109248 1.18794 3.133835 -1.198645 2.141604
282700.0 -0.890678 1.901917 1.139526 -2.982807 -1.237388 2.508635
282710.0 -1.544243 2.343632 1.208194 3.062791 -1.123446 2.351783
282720.0 -1.144538 1.97741 0.974487 -3.136909 -1.346422 2.706385
282730.0 -1.195811 -0.685258 0.854796 -2.970892 -1.209576 2.242485
282740.0 -0.903255 -0.769714 0.769687 -2.995893 -1.288809 2.35217
282750.0 -1.211651 2.433397 0.968147 -2.940737 -1.065414 2.227727
282760.0 -1.433363 2.287625 1.141876 3.034633 -1.394987 2.322666
282770.0 -1.312437 1.957135 0.917009 -2.866384 -1.100121 2.503304
282780.0 -1.077451 1.794655 0.847715 -3.011678 -1.153941 2.592894
282790.0 -1.294065 1.992643 1.03546 -3.130071 -1.212745 2.46495
282800.0 -1.351569 2.168243 1.012284 -3.029352 -1.290103 2.422299
282810.0 -1.460593 2.001515 0.753637 -2.945409 -1.203661 2.576137
282820.0 -0.981686 -0.575072 1.047475 -2.939581 -1.239266 2.367
282830.0 -1.048102 2.113428 1.070834 2.922798 -1.577051 2.446272
282840.0 -1.284709 1.930632 0.856577 -3.095351 -1.189651 2.657851
282850.0 -1.162195 2.20867 0.897667 -2.946671 -1.068559 2.465432
282860.0 -1.205382 2.25725 1.100878 -3.083755 -1.24754 2.397746
282870.0 -1.151296 2.163873 0.913185 -2.74013 -1.131835 2.505514
282880.0 -1.205936 2.547577 1.236257 -2.924764 -1.090546 2.358448
282890.0 -1.380245 2.266104 0.813573 -2.784594 -1.183846 2.533851
282900.0 -1.060943 2.128399 0.993736 -3.126334 -1.368591 2.561104
282910.0 -1.211476 -0.811526 1.383867 -3.107296 -1.1955 2.432131
282920.0 -0.741949 1.862836 1.468489 3.042537 -1.301817 2.419784
282930.0 -1.190084 1.855965 0.964708 -3.065278 -1.057713 2.586011
282940.0 -0.823285 2.399893 0.803816 -3.081178 -1.388237 2.228426
282950.0 -1.077928 2.246788 1.160918 3.068617 -1.245931 2.351611
282960.0 -0.694704 1.912611 0.920649 3.096925 -1.415527 2.466619
282970.0 -0.769953 1.957451 0.910675 -3.083188 -1.40039 2.420496
282980.0 -0.855899 2.118466 1.050794 -2.671862 -0.899237 2.46261
282990.0 -1.222019 2.233348 0.739928 -2.946812 -1.095036 2.546408
283000.0 -1.311994 2.389429 0.861917 -3.044307 -1.362116 2.431768
283010.0 -0.85713 1.844751 0.981514 2.963465 -1.336686 2.458679
283020.0 -1.00403 2.012276 0.875316 -2.88658 -1.026185 2.422413
283030.0 -0.852189 2.022025 1.143071 -3.041042 -1.229563 2.456703
283040.0 -1.046013 2.106027 0.944311 -3.105028 -1.213631 2.29256
283050.0 -0.862848 2.374902 0.911544 -3.116074 -1.284576 2.474823
283060.0 -1.274622 -0.360163 1.01791 -3.073764 -1.089506 2.234789
283070.0 -1.051173 2.182252 0.996475 -3.070984 -1.184018 2.43075
283080.0 -1.142183 -0.426545 1.127751 -2.963571 -1.186096 2.447799
283090.0 -1.055356 2.324851 0.912971 -2.992212 -1.211595 2.559114
283100.0 -1.085907 2.162745 1.230819 -2.93287 -1.104528 2.546635
283110.0 -1.279455 2.39303 0.999848 -3.066946 -1.087055 2.385938
283120.0 -0.918097 2.2111 0.94063 -3.064392 -0.846932 2.276505
283130.0 -1.011055 2.102779 1.129042 3.037508 -1.136095 2.565808
283140.0 -1.256236 -0.720688 0.811388 -3.108877 -1.286211 2.366213
283150.0 -0.921581 2.077107 0.799424 -2.954096 -1.186863 2.437361
283160.0 -0.879342 2.069816 1.109382 3.026811 -1.143913 2.306868
283170.0 -1.318706 2.229595 0.827269 2.995541 -1.457532 2.577681
283180.0 -1.299831 2.029595 1.116367 -3.01542 -1.291965 2.384023
283190.0 -0.869516 2.285495 0.804833 -3.078781 -1.251881 2.442844
283200.0 -1.11252 2.120007 1.020211 3.122277 -1.315964 2.498321
283210.0 -0.945688 2.009041 0.987867 2.93307 -1.281727 2.360013
283220.0 -1.107129 2.181774 1.053915 3.004576 -1.345252 2.58424
283230.0 -1.150736 2.178818 0.966251 -2.853963 -1.41546 2.480624
283240.0 -1.242123 2.316639 0.586256 -2.714888 -0.866675 2.380946
283250.0 -1.270763 2.287415 1.043837 -2.861922 -1.168076 2.537804
283260.0 -1.237691 2.290526 0.955805 -2.95348 -1.06105 2.32241
283270.0 -1.630117 -1.144028 0.850238 -2.781111 -1.053267 2.383119
283280.0 -1.447356 -1.189699 1.078219 -3.046451 -1.081658 2.208296
283290.0 -1.108893 -1.031137 1.015797 -3.048976 -1.238148 2.386924
283300.0 -0.97017 2.041369 0.735196 -2.970416 -1.143738 2.305675
283310.0 -1.36043 2.412001 0.98448 3.133983 -1.159491 2.454933
283320.0 -1.152175 1.988755 1.150156 -2.897208 -0.912359 2.56584
283330.0 -1.110899 2.238722 0.833894 -2.908111 -1.038846 2.205187
283340.0 -1.31936 2.120363 0.979733 -3.060899 -1.169023 2.343523
283350.0 -1.056823 2.089401 1.023135 -2.845573 -1.369426 2.389181
283360.0 -1.182136 2.257207 0.999557 3.031263 -1.225572 2.540926
283370.0 -0.799441 -0.423569 0.851727 -3.02959 -1.309481 2.564715
283380.0 -0.881794 1.771423 1.002049 -3.102731 -1.095447 2.506122
283390.0 -1.229244 2.314466 1.048056 -3.112755 -1.106969 2.451845
283400.0 -1.11941 2.036682 0.981879 3.052883 -1.258185 2.632835
283410.0 -1.138594 2.370149 1.042197 2.82522 -1.352165 2.689082
283420.0 -1.178805 2.292927 0.7977 -3.043952 -1.164502 2.341049
283430.0 -1.088172 -0.903202 0.794847 -2.972666 -1.268802 2.486301
283440.0 -1.118998 -0.600654 1.380133 -2.922747 -0.973641 2.170644
283450.0 -1.192672 2.061109 0.897181 2.939018 -1.23063 2.593761
283460.0 -1.562465 1.743088 0.87832 -2.944822 -1.197074 2.381056
283470.0 -1.470547 2.191925 0.986653 -3.064444 -1.146491 2.365871
283480.0 -1.113097 2.292557 0.952136 -2.972886 -1.087486 2.594897
283490.0 -0.811922 2.48008 0.877135 -3.099203 -1.369687 2.586616
283500.0 -1.267568 2.134193 1.364402 2.973438 -1.531916 2.459789
283510.0 -0.966754 -0.813349 1.009294 -3.080408 -1.395915 2.307847
283520.0 -1.324435 -0.815152 0.995632 3.060391 -1.444318 2.440468
283530.0 -1.336194 2.287522 0.965924 -2.857708 -1.092492 2.431475
283540.0 -1.398527 -1.102003 1.253572 -3.097234 -1.309912 2.444453
283550.0 -1.251073 2.033976 1.198148 -3.10628 -1.325739 2.277982
283560.0 -1.257683 2.180176 0.781787 -3.090017 -1.129455 2.69229
283570.0 -1.261385 2.104345 0.807878 3.06761 -1.114835 2.47429
283580.0 -1.059121 1.837636 1.260201 2.906004 -1.246771 2.548856
283590.0 -0.996267 2.250687 1.064972 -3.006022 -1.273354 2.46486
283600.0 -1.086497 2.149819 1.179514 -3.044323 -1.094897 2.486175
283610.0 -1.28123 2.498932 1.313435 -3.011986 -1.049122 2.596329
283620.0 -1.152261 -0.326357 0.898308 -3.089531 -1.270026 2.347143
283630.0 -0.788459 1.866376 1.049424 3.027169 -1.309704 2.269004
283640.0 -1.135743 2.135881 1.034167 -3.111297 -1.058864 2.410698
283650.0 -1.171492 2.279267 1.155168 3.020434 -1.200485 2.404802
283660.0 -1.418013 2.113512 1.053767 -3.040781 -1.098781 2.366404
283670.0 -1.103077 2.095174 1.059564 3.108632 -1.507043 2.472953
283680.0 -1.137791 2.108234 1.042247 -3.002534 -1.128172 2.368743
283690.0 -1.098089 1.875562 0.973152 3.005932 -1.448078 2.696663
283700.0 -1.105463 2.126154 1.132752 3.085018 -1.231802 2.460593
283710.0 -1.1085 2.200424 1.001179 3.059117 -1.143561 2.416091
283720.0 -1.194888 2.463873 1.24868 2.940224 -1.27638 2.509001
283730.0 -1.326299 2.280279 1.227487 -2.596758 -1.360976 2.512522
283740.0 -1.124749 2.309386 0.853877 -3.087435 -1.330944 2.66758
283750.0 -1.38356 2.216717 0.997029 2.977009 -1.297525 2.346218
283760.0 -1.192617 2.090923 1.819858 -2.816855 -1.098869 2.428256
283770.0 -1.112706 1.99678 1.105834 3.086415 -1.056902 2.36151
283780.0 -0.914951 2.142237 0.85294 -2.972508 -1.180353 2.685428
283790.0 -1.39253 2.203854 0.874032 2.857266 -1.332173 2.430891
283800.0 -1.691031 1.764709 0.949559 -2.840291 -1.219518 2.443088
283810.0 -1.114953 2.018564 0.975588 -3.138867 -1.23001 2.56555
283820.0 -1.41631 2.083377 0.961862 -2.851992 -0.907406 2.339779
283830.0 -1.147777 2.206721 0.837419 2.955739 -1.404666 2.619476
283840.0 -1.092203 2.023263 0.745388 -3.103909 -1.217897 2.460878
283850.0 -1.124141 1.867381 0.912736 -3.051243 -1.087259 2.49907
283860.0 -0.972665 2.048436 0.97113 -3.084598 -1.127728 2.358437
283870.0 -1.148787 1.948049 0.891403 3.118291 -1.216006 2.443523
283880.0 -1.369154 2.369052 1.330695 -3.1172 -1.245291 2.543511
283890.0 -1.209777 2.291795 1.064007 3.102207 -1.348582 2.366577
283900.0 -1.392104 2.31622 0.97466 3.081657 -1.265259 2.409841
283910.0 -1.022016 2.364868 1.075343 -3.007892 -0.916071 2.566441
283920.0 -1.159647 2.465978 1.133227 -2.938879 -1.496718 2.348655
283930.0 -1.218548 2.391265 0.970025 3.007699 -1.037164 2.64342
283940.0 -1.250541 1.988358 0.753516 -2.92751 -1.305019 2.596904
283950.0 -1.292942 2.216401 0.996188 -3.088004 -1.173701 2.55661
283960.0 -0.87466 1.771734 1.060323 -2.807531 -1.290526 2.391215
283970.0 -1.167292 2.161372 0.676547 -2.709997 -1.162098 2.219428
283980.0 -1.264778 2.067996 0.997459 -2.782232 -0.88876 2.321794
283990.0 -1.097746 2.12496 0.909195 -2.993401 -1.190475 2.457616
284000.0 -1.086285 1.910408 1.105495 2.99952 -1.012181 2.450321
284010.0 -1.092409 2.039721 0.931165 -3.029477 -1.132248 2.414857
284020.0 -1.157533 1.922964 1.245515 -3.135649 -0.993337 2.237999
284030.0 -1.117428 1.97652 1.176606 -3.107184 -1.193958 2.745585
284040.0 -1.012299 1.994045 1.065591 -2.943986 -0.987846 2.371656
284050.0 -1.118838 2.247741 0.953062 -2.796938 -1.167135 2.476589
284060.0 -1.339348 1.823585 1.089299 -2.949409 -1.09454 2.485005
284070.0 -1.274321 1.874925 1.335388 3.134845 -1.157203 2.438337
284080.0 -0.997235 2.064175 0.991844 -3.125275 -1.160869 2.371233
284090.0 -1.180591 1.991804 0.783662 -3.052226 -1.239811 2.588687
284100.0 -0.858028 2.104176 0.950304 -3.112264 -1.256711 2.462775
284110.0 -0.922541 2.121029 1.264716 3.014111 -1.376764 2.312316
284120.0 -1.14407 2.233395 0.98604 -3.101533 -1.461428 2.254921
284130.0 -1.215603 2.152433 0.875632 3.139576 -1.088734 2.402031
284140.0 -1.467841 2.138859 0.889848 3.035006 -1.241489 2.648026
284150.0 -1.091229 2.1026 1.079908 3.13928 -1.213509 2.31182
284160.0 -1.173332 2.176406 1.101093 3.110163 -1.289534 2.378117
284170.0 -1.187732 2.472262 0.785107 -2.922487 -1.175422 2.551378
284180.0 -1.087616 -0.506925 0.858067 -3.067407 -1.40732 2.345047
284190.0 -0.904451 1.968262 1.341975 -2.82359 -1.044218 2.30732
284200.0 -1.280214 2.215253 0.803476 -2.940411 -0.980933 2.498959
284210.0 -0.884737 -0.588991 0.935691 -2.965628 -1.141365 2.162283
284220.0 -1.366889 2.357847 1.319597 -2.809735 -1.317721 1.952859
284230.0 -1.234599 2.261954 0.706546 -2.717089 -1.014685 2.168718
284240.0 -1.063763 2.150933 1.279172 -3.134816 -1.214215 2.557938
284250.0 -1.40297 2.356115 0.712798 -3.115333 -1.350298 2.670987
284260.0 -1.062544 2.225331 0.863463 -3.093403 -1.261839 2.365791
284270.0 -0.808245 1.82311 1.137746 3.015766 -1.476565 2.353715
284280.0 -1.191771 2.109154 0.739362 -2.966977 -1.181555 2.440878
284290.0 -0.95264 1.756872 0.907798 2.898932 -1.200959 2.651437
