time phi1_2 psi1_2 phi2_3 psi2_3 phi3_4 psi3_4 omega3_4
352190.0 -1.552939 1.613878 -1.557489 1.486688 1.360333 2.994874 0.680357
352200.0 -1.416869 1.728945 -1.501399 1.351697 1.088015 1.802547 -3.10349
352210.0 -1.219443 2.107666 -1.463032 1.859152 1.441993 3.141537 1.131858
352220.0 -1.280085 1.844124 -1.314507 1.876999 1.148863 2.883453 1.000513
352230.0 -1.448507 1.733626 -1.399887 1.851887 1.152428 2.768979 1.263178
352240.0 -1.791979 1.465208 -1.405737 1.812932 1.091206 1.393808 3.126774
352250.0 -1.836746 1.63179 -1.44694 1.93718 1.483541 1.464105 -3.072505
352260.0 -1.790661 1.699313 -1.431541 1.279764 2.772638 -2.959362 -3.116969
352270.0 -1.125108 2.008224 -1.121965 2.035989 1.016361 3.092846 1.022575
352280.0 -0.843316 2.124526 -1.087196 1.909639 1.62205 -2.94817 1.08862
352290.0 -1.38638 1.861383 -1.482673 1.281846 1.311091 -3.073989 3.084728
352300.0 -1.470414 2.27432 -1.863457 1.930104 1.376935 -2.925853 0.759503
352310.0 -1.099221 2.411047 -1.319148 1.478658 1.295761 3.04374 0.835211
352320.0 -1.281985 1.959693 -1.491863 1.30098 1.230155 -2.685055 2.636586
352330.0 -1.474011 1.916276 -1.48008 1.209666 1.05582 2.788467 -3.088238
352340.0 -1.502742 2.456081 -1.848285 1.484393 1.41819 2.828686 0.980234
352350.0 -1.403119 1.797232 -2.535855 1.492394 0.954736 3.095034 0.968882
352360.0 -1.196134 2.186125 -1.07671 1.775549 1.703934 3.052909 -3.078673
352370.0 -1.54731 1.366992 -1.024662 2.03843 1.22856 2.736986 0.988984
352380.0 -1.713673 1.773105 -0.963611 2.054334 1.449788 3.136745 1.064231
352390.0 -1.281051 2.076117 -1.092247 1.913496 0.982175 2.893905 0.882103
352400.0 -1.228747 2.011006 -1.132122 1.822311 0.933207 2.953093 0.975535
352410.0 -1.435598 1.851645 -1.188093 2.071803 1.38815 2.679546 0.739308
352420.0 -1.062434 1.82961 -1.633317 1.837779 1.168625 -3.049434 0.829416
352430.0 -0.793692 1.872746 -1.621751 1.689584 1.139096 2.765729 1.226552
352440.0 -1.373501 2.266898 -1.511589 2.395402 0.984567 -3.011174 -3.089482
352450.0 -1.424861 2.327636 -1.150846 1.895304 1.140635 2.74611 -2.860355
352460.0 -1.352359 2.190475 -1.125427 1.96892 1.161369 -3.086284 -2.995674
352470.0 -1.04177 2.027404 -1.21558 2.091384 1.202895 3.043173 -3.049889
352480.0 -1.07291 1.8761 -1.38286 2.128797 1.319957 3.097117 -3.11813
352490.0 -1.585179 1.068159 -1.185662 2.254446 2.669361 -1.67202 -2.952042
352500.0 -1.105452 1.597153 -1.493875 1.463531 0.9781 -2.785244 1.216194
352510.0 -1.897227 1.22331 -1.630903 2.067285 1.131605 3.097763 0.917124
352520.0 -1.515899 1.805531 -1.416951 1.902087 1.07894 3.105944 1.348222
352530.0 -1.399672 1.350295 -1.471519 1.689369 1.237493 -3.090095 0.879173
352540.0 -1.391352 1.443473 -1.749804 1.15374 1.222257 -2.952645 0.923244
352550.0 -1.741712 1.727784 -1.79009 1.396847 1.490703 -2.907838 1.025325
352560.0 -1.409577 2.151369 -1.275702 2.14582 1.523263 2.770943 -3.019288
352570.0 -1.025512 1.883292 -1.420052 1.964953 0.900959 2.95426 1.143315
352580.0 -1.462655 2.041152 -1.325557 2.227811 1.383559 -3.076176 -2.974347
352590.0 -1.67256 1.472636 -1.484662 2.001846 1.147831 -3.097374 0.720495
352600.0 -1.277526 2.083595 -1.330127 2.104636 1.292634 3.090116 -3.11552
352610.0 -1.024357 1.939582 -1.464117 1.951173 1.404342 -3.086009 0.978473
352620.0 -1.140258 2.191601 -1.281291 2.179135 1.188912 -3.130814 3.08497
352630.0 -1.320817 2.25648 -1.1928 2.082206 0.993808 -3.011899 -2.780702
352640.0 -1.246176 1.764524 -1.3699 1.859137 1.146528 -2.979237 0.952695
352650.0 -1.040955 1.976926 -1.218908 1.866358 1.298633 -3.069476 1.278855
352660.0 -1.396748 1.860959 -1.391654 1.915065 1.190151 -2.862005 0.873329
352670.0 -1.260546 2.248914 -1.485521 2.141805 1.294005 1.789683 0.929905
352680.0 -1.25895 1.840084 -1.712046 1.541873 1.239917 3.035581 0.971859
352690.0 -1.681012 1.330237 -1.351834 1.790674 1.19102 -2.968359 1.239404
352700.0 -1.367828 2.06065 -1.36236 1.827849 1.100633 3.001067 0.980458
352710.0 -1.589334 1.661427 -1.165753 2.12006 1.303814 -2.791338 1.125212
352720.0 -1.602368 1.277553 -1.064282 1.939921 1.118056 2.728085 1.301917
352730.0 -1.395772 2.386403 -1.21534 1.498505 1.346157 3.059586 3.093565
352740.0 -1.18738 2.227429 -1.074102 1.829547 1.146989 -2.957254 1.352388
352750.0 -1.447394 2.324364 -1.064692 1.768367 1.154789 2.944514 1.079355
352760.0 -1.104114 2.196267 -1.632023 1.931075 1.285629 -2.759356 1.041597
352770.0 -1.549671 2.001905 -1.233558 1.766364 1.089092 -3.131086 -2.97613
352780.0 -1.28866 2.338155 -1.489073 1.711449 1.468516 -2.913326 0.822107
352790.0 -1.225081 2.366647 -1.104386 1.812115 1.343616 -3.127845 1.208382
352800.0 -1.388627 2.229708 -0.983052 1.820275 1.290615 -2.834361 -2.940668
352810.0 -1.293772 1.759376 -1.392411 1.636373 1.353728 2.656122 0.834327
352820.0 -1.638746 2.14968 -1.017742 1.630206 1.432669 2.939398 3.097743
352830.0 -1.398134 1.8536 -0.86743 2.0095 1.083713 3.009566 1.042354
352840.0 -1.642855 1.61229 -1.240151 1.966883 1.147365 3.028242 1.154551
352850.0 -1.33365 2.269694 -1.013895 2.119398 0.969168 -2.820012 -3.069828
352860.0 -1.462569 2.043465 -1.523583 1.742442 1.151843 -2.989166 1.035234
352870.0 -0.956232 2.173194 -1.430488 1.554183 1.383141 -3.126277 0.968957
352880.0 -1.378335 2.196788 -1.093017 2.253204 1.094546 2.937054 -2.760382
352890.0 -1.58933 1.486103 -1.366259 1.944943 0.99488 2.49405 1.078925
352900.0 -1.612917 1.056303 -1.050828 2.074409 1.66537 -3.04745 1.005799
352910.0 -1.514944 1.474572 -0.987028 1.842585 1.127763 2.806728 1.092738
352920.0 -1.734062 1.543043 -1.468663 2.195185 1.145756 -3.085736 0.780187
352930.0 -0.865027 2.056732 -0.943365 1.615189 1.274613 2.941135 -3.057771
352940.0 -1.059876 -0.759737 -0.784427 1.84692 1.106541 -3.005395 1.000699
352950.0 -1.383425 2.035454 -1.229837 2.432712 0.959685 -2.731978 -2.977429
352960.0 -0.870615 -0.536359 -1.773742 1.568637 1.284512 2.812275 1.16733
352970.0 -1.702171 2.352632 -1.248186 1.712559 1.415928 2.937449 3.136054
352980.0 -1.232676 -0.927891 -1.326647 1.974553 1.25898 2.87514 1.093189
352990.0 -1.062325 -0.79344 -1.875317 1.875068 0.807918 -3.092988 0.906866
353000.0 -1.672232 2.207987 -1.347888 1.911155 1.203966 2.831923 -3.062702
353010.0 -1.476169 2.199854 -0.916241 1.816122 1.188438 2.933741 -2.914452
353020.0 -1.249764 1.956164 -0.949995 2.071873 1.143608 3.077578 -3.076021
353030.0 -0.927697 -0.461625 -1.299586 1.680565 1.089182 2.458168 0.890009
353040.0 -1.127279 2.252726 -1.191074 2.1196 0.808909 -2.835165 -2.954454
353050.0 -1.849994 1.399327 -1.236726 1.942382 0.906993 0.840331 3.001495
353060.0 -1.30392 -1.144315 -1.229557 2.135672 1.492771 2.961522 0.759821
353070.0 -1.687325 1.479411 -1.295968 2.180689 1.287371 1.354767 2.915799
353080.0 -1.336282 1.926728 -1.418662 2.093832 1.259159 1.460219 2.826074
353090.0 -1.588986 2.017807 -0.897823 1.813281 1.331844 2.833806 -3.062041
353100.0 -1.145232 1.985486 -1.2295 2.330577 1.213017 -3.079363 -2.961329
353110.0 -1.260626 2.353096 -1.168627 2.203907 1.151539 3.002805 -2.934953
353120.0 -1.511195 2.226943 -1.285507 1.979349 1.129907 3.100747 -2.845924
353130.0 -1.376765 2.07471 -1.360222 2.074911 1.223907 -2.945715 3.090171
353140.0 -1.456759 1.487819 -1.452927 1.614432 1.386306 3.126959 -3.102978
353150.0 -1.647044 1.891317 -1.50789 2.038572 1.269461 -3.10453 3.067727
353160.0 -1.099039 2.061558 -1.222991 1.972279 1.045274 -2.993957 -3.115597
353170.0 -1.107014 2.210829 -1.241622 1.950966 1.15039 -3.039222 -2.783833
353180.0 -1.373573 2.245762 -1.323942 2.161479 1.194935 3.04019 -3.135617
353190.0 -2.001168 1.401428 -1.604459 1.983983 1.105342 1.312736 2.855448
353200.0 -1.518763 1.651224 -1.304876 1.799741 0.810496 0.971353 2.756163
353210.0 -1.323131 1.909039 -1.151921 1.976145 1.256106 1.095978 3.070546
353220.0 -1.4196 1.605198 -1.473831 1.374606 0.972815 1.257224 -3.037213
353230.0 -1.40633 1.365724 -1.725306 1.367722 0.852092 1.446768 2.939493
353240.0 -1.332163 1.528638 -1.25647 2.045268 1.052765 -2.961891 3.057878
353250.0 -1.747589 1.523127 -1.616575 1.306273 0.889736 1.351858 3.042052
353260.0 -1.142047 2.169522 -0.844486 1.680618 1.097418 3.07755 0.904684
353270.0 -1.422543 2.192593 -0.658241 2.108054 1.127184 3.128872 1.024779
353280.0 -1.286294 2.077791 -0.996651 2.137641 1.467694 -3.011061 1.017828
353290.0 -1.174935 1.89193 -1.466749 2.227362 0.991183 -2.937306 -3.11098
353300.0 -1.591754 2.402629 -0.991022 1.933617 1.21293 3.095479 1.135091
353310.0 -1.151928 2.224999 -1.50361 1.846144 1.262978 3.044402 -3.126299
353320.0 -1.514412 1.560367 -1.291598 1.91798 1.090234 2.958602 2.8754
353330.0 -1.296115 1.59544 -1.322438 1.982766 1.13653 -3.001862 2.979435
353340.0 -1.638331 1.521077 -1.563536 2.261714 1.046845 3.081203 -2.894482
353350.0 -1.015302 2.126139 -1.29103 1.965366 1.092225 2.722347 -3.096535
353360.0 -1.374143 2.076105 -1.29234 1.8325 1.238971 -3.058021 3.133457
353370.0 -1.416811 2.31923 -1.375142 1.863508 1.12201 2.885275 -3.110651
353380.0 -1.253605 1.982259 -1.111777 1.994493 1.167951 3.037892 2.890596
353390.0 -1.037194 2.227609 -1.29937 2.010468 1.136761 2.843452 3.098402
353400.0 -1.280631 1.545717 -1.510432 2.190755 1.200402 3.096615 -3.110084
353410.0 -1.170502 1.855968 -1.134023 1.810753 1.328138 2.998533 3.011264
353420.0 -1.19696 2.169324 -1.658594 2.018425 1.095863 2.812629 2.96158
353430.0 -1.394083 2.185504 -1.399476 2.545343 1.090045 -2.888635 3.123378
353440.0 -1.579782 1.933877 -1.311495 1.757476 0.996925 3.099371 -3.070615
353450.0 -1.574046 1.810943 -1.332433 2.07539 0.949774 -2.996099 -3.029451
353460.0 -1.517956 2.288291 -1.328177 1.439308 0.931382 -2.914125 1.043305
353470.0 -1.376635 2.161395 -1.232486 -1.053804 1.321301 1.35776 -2.894166
353480.0 -0.949585 1.896378 -1.275148 1.927278 0.899284 2.906964 -3.081072
353490.0 -1.418666 1.82564 -0.974333 2.407543 1.003841 2.760103 -2.800166
353500.0 -1.448176 2.051866 -1.245354 2.435975 1.214104 2.941714 -2.831961
353510.0 -1.402865 2.021816 -1.270621 1.908311 1.318564 2.650019 -2.743623
353520.0 -1.447927 2.216993 -1.454808 1.798816 1.115449 3.021664 -2.664547
353530.0 -1.317887 1.637564 -1.661042 0.939118 1.149505 2.936719 -3.069794
353540.0 -1.734464 2.141179 -1.090837 1.519286 1.386629 -2.74121 0.815111
353550.0 -1.207055 2.065643 -1.372275 1.582031 1.066866 -3.02782 3.031942
353560.0 -1.8133 1.350468 -1.383125 0.427993 1.225908 3.128268 1.115371
353570.0 -1.230151 1.889558 -0.896842 1.888608 0.692595 2.86966 -3.06063
353580.0 -0.909002 1.651584 -1.083436 -0.333221 1.199905 -3.13087 0.946261
353590.0 -1.377797 1.683266 -0.975582 2.216777 1.024029 -2.942994 -2.911434
353600.0 -1.643541 1.689861 -1.409391 2.249473 1.215362 -2.875798 -3.118974
353610.0 -1.28037 2.060261 -1.06974 -0.318037 1.194267 -2.984856 1.060927
353620.0 -1.153386 1.906229 -1.000063 -0.878484 1.168906 -3.026318 1.001429
353630.0 -1.53746 1.877097 -1.014294 -0.530259 1.352216 3.046833 1.050653
353640.0 -1.813028 1.432082 -0.990541 -0.558622 1.161958 -3.075062 1.023251
353650.0 -0.713456 2.191675 -1.197107 2.217668 0.975837 -3.065025 3.133504
353660.0 -1.694156 1.410129 -1.529483 -1.364676 1.074898 -3.092033 0.95062
353670.0 -1.445358 1.959975 -1.450117 1.838952 1.119037 2.778216 -3.082728
353680.0 -1.537745 1.781665 -1.5778 1.998329 1.273473 -3.052722 2.999472
353690.0 -1.062873 1.925075 -1.463149 1.94248 1.098188 -2.977849 3.018519
353700.0 -1.068312 1.884177 -1.432323 1.978941 1.194195 3.080638 3.071374
353710.0 -1.536949 1.860285 -1.225471 1.823524 1.089454 2.985679 1.115639
353720.0 -1.516771 2.139924 -1.689136 1.756639 1.4639 -3.132005 3.119163
353730.0 -1.125697 1.82096 -1.369497 1.815295 1.309972 3.067029 2.912077
353740.0 -1.182409 1.822538 -1.053089 1.758659 1.138082 3.116328 -2.969193
353750.0 -1.143963 2.00205 -1.299883 1.832092 0.828353 -3.043118 -2.979806
353760.0 -1.544107 1.437022 -1.24378 -1.049271 1.159209 -3.007101 0.659449
353770.0 -1.754194 2.011205 -1.0855 1.80985 0.979312 2.848614 -3.131131
353780.0 -1.223516 1.620671 -1.174273 1.848082 1.346066 3.051085 2.758938
353790.0 -1.377922 2.306845 -1.408953 1.53193 0.943319 2.556469 1.304961
353800.0 -1.793866 1.416017 -1.422547 1.881944 1.132051 2.956931 -3.011196
353810.0 -1.586218 2.276627 -1.219351 -1.078071 1.015946 3.094686 0.965603
353820.0 -1.468909 2.062209 -1.445338 1.586795 1.053885 2.813929 -2.990005
353830.0 -1.447652 1.810296 -1.106084 -1.009384 1.285615 2.995064 0.897789
353840.0 -1.120361 1.918282 -1.754151 1.685864 1.126573 -2.895297 3.092439
353850.0 -1.587117 1.667539 -1.562812 2.177672 1.097177 -3.132318 -3.017198
353860.0 -1.076985 1.851445 -1.621121 2.000571 1.201075 -2.986401 -2.989905
353870.0 -1.443384 1.429225 -1.223345 -0.309444 0.979396 -3.038249 0.966951
353880.0 -1.584148 1.468793 -1.1151 -0.398022 1.294682 3.001086 0.964386
353890.0 -1.29628 1.804074 -1.377194 1.509442 0.989326 -3.053007 -3.114929
353900.0 -1.783537 1.9027 -1.66017 1.861586 1.225528 -2.928756 -3.098224
353910.0 -1.239159 1.774274 -1.626299 1.731729 1.144975 -3.022565 -2.986083
353920.0 -1.350201 2.187607 -1.492009 2.029761 1.208959 -3.079305 3.030194
353930.0 -1.196648 2.069279 -1.251274 2.213384 1.029135 -3.080191 3.123614
353940.0 -1.821384 1.546951 -1.163085 2.053208 0.993792 2.943398 1.12226
353950.0 -1.360205 2.171608 -1.52645 1.766482 1.062347 2.721183 -2.765358
353960.0 -1.270558 2.06625 -1.446899 1.95599 0.93695 3.141411 3.093862
353970.0 -1.114962 1.947277 -1.727221 1.264465 1.115043 3.059814 -3.128814
353980.0 -1.346683 1.869508 -1.514933 1.931447 1.216879 -3.115076 1.011489
353990.0 -1.517674 1.398337 -1.353371 1.249665 1.254091 2.956963 -2.961687
354000.0 -1.481522 1.339294 -1.501436 2.0643 1.052135 3.132296 1.125686
354010.0 -1.760274 1.804457 -1.495008 2.051976 0.882873 -3.038129 -2.835049
354020.0 -1.450305 1.992545 -1.084281 1.942155 0.971634 -2.99354 2.988695
354030.0 -1.061394 2.116227 -1.483633 2.166637 1.388557 -2.870337 2.924348
354040.0 -1.333882 1.860056 -1.335615 2.086568 1.03592 -3.054179 -3.137384
354050.0 -1.240261 1.979818 -1.311006 2.003792 0.912684 2.460679 1.00607
354060.0 -1.333341 2.249998 -1.163939 1.95438 1.253997 2.442731 2.92095
354070.0 -1.281522 1.954364 -1.451226 1.857142 0.975735 2.666479 2.982826
354080.0 -1.281109 1.692015 -1.356875 2.158946 1.159125 2.973718 -3.118043
354090.0 -1.382467 1.605385 -1.364511 2.220198 1.001544 2.878677 -3.083559
354100.0 -1.379065 1.891421 -1.033049 1.968987 0.783572 -3.053338 3.028468
354110.0 -1.356196 1.72886 -1.197022 1.843127 1.208587 2.791942 -3.014741
354120.0 -1.160511 1.90346 -1.201774 2.042265 0.902532 2.736943 3.10747
354130.0 -1.481458 1.897404 -1.297146 2.207464 1.177508 2.946942 -2.943661
354140.0 -1.470871 1.8985 -1.088392 2.000453 1.079233 2.997165 2.929585
354150.0 -1.63545 1.431503 -1.184424 2.146401 0.962958 3.078508 3.125323
354160.0 -1.517316 1.654928 -1.360103 2.166912 1.115964 3.070078 2.969298
354170.0 -1.454728 2.203503 -1.57612 1.545799 1.111966 3.011661 0.908315
354180.0 -1.318845 2.136529 -0.852761 1.892755 1.164574 3.089667 0.858569
354190.0 -1.315448 2.286658 -1.16032 1.921176 1.090308 -2.805009 1.066677
354200.0 -1.36268 1.974047 -1.204489 1.87793 1.012839 2.990135 2.936038
354210.0 -1.336666 2.075005 -1.186087 1.92648 1.116878 2.756795 3.058184
354220.0 -1.752649 1.986 -1.195343 2.108425 0.953938 2.927269 -3.10405
354230.0 -1.632062 1.542879 -1.267294 2.106429 0.928712 -3.131065 3.060737
354240.0 -1.481411 2.330924 -1.306117 1.7774 1.432653 1.65784 -2.974617
354250.0 -1.48897 1.485567 -1.562049 1.334793 1.278754 -3.075487 -3.083533
354260.0 -1.366255 2.031872 -1.194069 1.832219 1.168996 1.539494 2.866477
354270.0 -1.612803 2.208534 -1.146643 1.689427 0.993534 1.239158 2.871034
354280.0 -1.608515 1.255318 -1.6793 2.451018 1.206488 3.076155 3.043737
354290.0 -1.572284 1.898662 -1.44839 2.234981 1.154082 3.087685 3.104946
354300.0 -1.175771 1.991306 -1.704358 1.661296 0.830217 -3.00068 3.133269
354310.0 -1.464146 1.801575 -1.410371 1.920118 1.279005 2.80772 2.992218
354320.0 -1.600368 2.138718 -1.084874 1.520458 1.418108 1.694695 3.136711
354330.0 -1.649034 2.072266 -1.647952 1.435261 1.226181 2.643954 0.884704
354340.0 -1.710327 1.681111 -1.449526 1.390671 1.203909 -3.11743 0.929418
354350.0 -1.677305 1.649957 -1.418568 1.843213 1.018536 -3.017845 1.132378
354360.0 -1.342982 2.332263 -1.379428 2.050757 1.055636 2.970824 -2.987493
354370.0 -1.25472 2.124939 -1.264809 2.113409 1.069446 3.012527 1.06056
354380.0 -1.481074 2.472758 -1.12059 2.067972 1.104343 2.926536 3.077438
354390.0 -1.381387 1.669922 -1.241341 2.269535 1.303353 -2.979335 2.920822
354400.0 -1.130637 2.282371 -1.297575 2.103648 0.988367 -2.959046 -3.127243
354410.0 -1.082052 1.997019 -1.457896 1.782747 1.138411 -3.137034 2.930203
354420.0 -1.173815 2.218151 -1.520163 1.590133 1.291448 2.485565 -3.134567
354430.0 -1.045113 2.309702 -1.594057 1.693977 1.27996 -3.133143 -2.951967
354440.0 -1.282909 2.01612 -1.427808 1.89871 2.85531 -2.963479 1.078549
354450.0 -1.435346 2.036174 -1.142739 1.658942 1.12916 2.836193 -2.808067
354460.0 -1.25927 2.127912 -1.390229 1.816243 1.626485 3.135305 3.062874
354470.0 -1.009713 1.992901 -1.451784 1.457469 1.034102 3.041329 -2.909574
354480.0 -0.930378 -0.617434 -1.066146 -0.814637 2.368987 -1.604186 -2.836302
354490.0 -1.386455 1.842347 -1.157378 2.169077 1.59038 1.555476 0.887177
354500.0 -0.960256 2.054403 -1.381199 1.769898 0.984599 3.120213 3.110159
354510.0 -1.412989 1.886578 -1.16078 2.205536 1.467996 1.615675 0.82637
354520.0 -1.277593 2.03345 -1.616033 1.637637 1.44916 2.728685 3.114692
354530.0 -1.520789 2.279745 -1.405308 1.549315 1.468139 1.319098 -2.693761
354540.0 -1.740835 1.270393 -1.154307 2.029313 0.797838 3.028189 -2.993332
354550.0 -1.782715 1.102033 -1.475358 1.889045 1.042776 2.854527 -3.024118
354560.0 -1.216478 1.870892 -1.098203 2.021127 1.199038 -2.939297 1.015683
354570.0 -1.453345 1.386301 -1.430222 2.022169 1.207712 2.92351 1.197734
354580.0 -1.90628 1.296413 -1.491441 1.151523 0.974495 2.945111 2.942713
354590.0 -1.39846 1.990184 -1.447968 1.889419 1.443514 -3.07839 1.222703
354600.0 -1.652444 1.70818 -0.65351 1.832676 1.135824 3.087715 0.71776
354610.0 -1.498081 1.759509 -1.189599 2.292861 1.4009 -2.721948 1.005868
354620.0 -1.298734 2.195718 -1.43378 1.6664 1.172893 2.895295 1.119855
354630.0 -1.494689 1.872332 -1.226035 2.186333 1.098339 -2.925062 1.135677
354640.0 -1.708609 1.73471 -1.18114 2.258396 1.108298 3.115476 0.763862
354650.0 -1.419298 1.101288 -1.58261 1.371686 1.214235 -3.028398 2.905611
354660.0 -1.330047 2.009637 -1.517202 2.0198 1.105108 2.807329 1.106091
354670.0 -1.185933 1.85655 -1.482304 2.223064 1.194564 -3.111751 0.860482
354680.0 -1.563731 2.084656 -1.439208 1.898757 1.205961 3.068888 1.001407
354690.0 -1.326197 1.831043 -1.861511 1.733992 1.248762 -2.917916 0.994163
354700.0 -1.554274 1.29855 -1.629011 1.283752 1.184605 2.938424 1.042541
354710.0 -1.089082 1.915776 -1.263337 2.073124 1.385398 -3.117642 1.02738
354720.0 -0.99878 1.779444 -1.309569 1.84823 1.438204 -2.823121 1.027224
354730.0 -1.128593 1.977615 -1.676107 1.640091 1.294115 -2.929205 1.149678
354740.0 -1.155342 2.089555 -1.372938 1.962332 1.486432 -3.038374 0.998866
354750.0 -0.929616 2.188039 -1.159886 2.100093 1.099636 -3.097448 0.945819
354760.0 -0.998634 2.049578 -1.305452 2.207074 1.41042 -3.105588 0.992494
354770.0 -1.659928 1.59369 -1.631057 1.400739 0.962048 3.038667 1.019277
354780.0 -1.394496 0.805334 -1.308913 1.965783 0.917203 -3.128704 -2.897252
354790.0 -1.593492 1.102766 -1.436632 1.997221 1.160697 -2.832737 3.034012
354800.0 -1.392626 1.834483 -1.057357 1.65037 1.220673 -3.106661 0.994085
354810.0 -1.320477 1.999896 -1.548761 1.908376 1.158964 3.056068 0.892359
354820.0 -0.726791 1.921313 -1.09291 1.856067 1.246128 -3.07863 1.198212
354830.0 -1.648226 1.558485 -1.44624 1.784153 0.836121 -3.123513 0.88827
354840.0 -1.153266 1.727696 -0.800125 1.879888 0.948882 -3.060479 0.67447
354850.0 -1.294108 1.739059 -1.437947 2.31914 1.468248 3.041708 1.251948
354860.0 -1.267805 2.0403 -0.807768 1.886126 1.498786 3.001316 1.062639
354870.0 -1.092323 2.273065 -1.471335 1.108872 1.219121 -3.103987 -2.963973
354880.0 -1.103288 1.944411 -3.066532 1.190099 1.004525 3.003185 1.160149
354890.0 -1.098152 2.101945 -0.886439 1.769698 1.109744 3.091701 0.753021
354900.0 -1.929509 1.577013 -1.358846 1.879343 1.028533 3.071109 2.979619
354910.0 -1.654607 1.341104 -1.38025 2.027551 0.973202 2.942332 3.093765
354920.0 -1.570107 1.744649 -1.340087 2.133902 1.349014 -3.097526 1.011569
354930.0 -1.557725 1.529965 -1.237048 2.079093 1.064176 -3.129496 0.897094
354940.0 -1.548032 1.666205 -1.213338 2.117889 1.250437 -2.976553 1.088087
354950.0 -1.595396 1.372423 -1.359467 1.070859 0.964288 -2.67985 2.719076
354960.0 -1.01307 2.34605 -1.16348 1.867341 1.181501 2.906214 0.824898
354970.0 -1.222243 1.903748 -1.29304 1.971095 1.086348 3.096411 0.773908
354980.0 -1.404443 1.767929 -1.192883 2.031277 0.989145 -3.096706 0.763407
354990.0 -1.430147 1.588833 -1.231671 1.868924 1.065432 3.030014 1.13677
355000.0 -1.439209 2.300092 -1.516393 1.625355 0.950511 -3.013469 1.034607
355010.0 -1.53181 2.263395 -1.192498 2.016536 1.32551 -3.071605 1.07243
